user_id,stargazers_count,watchers_count,repo_id,language,forks_count,open_issues
654,1,1,6076491,Ruby,26,0
654,0,0,6815044,Ruby,0,1
654,0,0,9649570,Ruby,1,0
654,0,0,14112315,Ruby,0,0
654,1,1,199074787,Haskell,0,0
654,0,0,82302840,PHP,1,0
654,10,10,11952592,Vim script,2,0
654,0,0,34266100,VimL,0,0
654,1,1,108123205,Haskell,0,0
654,0,0,106578011,Elixir,0,0
654,0,0,149269841,Scala,0,0
654,1,1,107432915,Haskell,0,1
654,0,0,93514605,Shell,0,0
654,0,0,24099024,Haxe,0,0
654,0,0,8785143,C,0,0
654,1,1,4075799,C++,0,0
654,0,0,117250901,Scala,0,0
654,0,0,17268958,Python,0,0
655,0,0,29542851,CoffeeScript,0,0
655,2,2,105342,Ruby,0,0
655,0,0,10065418,Objective-C,0,0
655,5,5,20903663,Ruby,0,0
655,0,0,11745434,Ruby,0,0
655,1,1,10342069,Ruby,0,0
655,2,2,115948,Ruby,0,0
655,1,1,217847,Ruby,1,0
655,1,1,1069080,Ruby,0,0
655,0,0,11594100,Ruby,0,0
655,0,0,11239026,CoffeeScript,0,0
655,0,0,7390095,Ruby,0,0
655,0,0,7211703,Objective-C,0,0
655,0,0,17781884,Ruby,0,0
655,0,0,148538245,Ruby,0,0
655,0,0,23401752,Ruby,0,0
655,2,2,468257,Ruby,0,0
655,0,0,28050280,CoffeeScript,0,0
655,0,0,27445565,CoffeeScript,0,0
655,0,0,26880600,CoffeeScript,0,0
655,0,0,20840597,Ruby,0,0
655,0,0,31054263,Ruby,0,0
655,1,1,8737793,Ruby,0,0
655,192,192,5445728,Ruby,67,30
655,0,0,10413403,Ruby,0,0
655,6,6,6144891,Ruby,2,0
656,2,2,8390435,Shell,2,0
656,3,3,1984955,PHP,0,0
656,0,0,202177998,PHP,0,0
656,29,29,2114446,Objective-C,9,1
656,19,19,158678552,Swift,1,0
656,0,0,22572770,Objective-C,0,0
658,1,1,505794,Ruby,1,0
658,1,1,993181,Ruby,0,0
658,47,47,163548,Ruby,26,4
658,1,1,2345219,Ruby,0,0
658,0,0,17672466,Objective-C,1,0
658,98,98,166484,Ruby,9,2
658,1,1,444073,Ruby,1,0
658,50,50,15469594,Objective-C,10,3
658,1,1,4231198,Ruby,0,0
658,1,1,2351304,Ruby,0,0
658,3,3,74372,Ruby,0,0
658,1,1,1226519,Ruby,0,0
658,0,0,42547003,Objective-C,1,0
658,2,2,17694789,Ruby,0,0
658,1,1,77290903,Swift,5,1
658,1,1,263657016,Swift,0,0
658,0,0,162771455,Nix,0,0
658,26,26,67400,Ruby,2,0
658,33,33,197826,Ruby,0,0
658,0,0,37890555,Swift,0,0
658,0,0,10832438,Java,0,0
659,0,0,448639757,Shell,0,0
659,1,1,3414402,Perl,0,0
659,0,0,461083338,Shell,0,0
659,9,9,10911956,Go,2,0
659,4,4,1223390,Python,0,0
659,6,6,2976913,Shell,5,0
659,7,7,238788303,Python,1,0
659,1,1,937381,JavaScript,0,0
659,3,3,120290016,Dockerfile,0,0
659,1,1,14152956,Go,2,0
659,9,9,608143,Python,7,3
659,6,6,579713798,Python,0,2
659,2,2,195298,Python,0,0
659,0,0,12893260,Python,0,0
659,0,0,197445829,Dockerfile,0,0
659,0,0,13018738,C,0,0
659,0,0,5494759,JavaScript,0,0
659,1,1,4329666,Erlang,0,0
659,3,3,189753,Erlang,0,0
659,0,0,7427302,Python,0,0
659,6,6,865776,C,3,0
659,1,1,834218,Erlang,1,0
659,1,1,631048,Python,0,0
659,20,20,11187471,Go,7,0
659,0,0,8590237,Go,0,0
660,3,3,66199,Ruby,1,0
660,1,1,364570,Ruby,0,0
660,1,1,2117715,Ruby,0,0
660,0,0,7438413,Ruby,0,0
660,1,1,3069848,Ruby,0,0
660,0,0,36794267,CSS,8,0
660,0,0,14531675,Emacs Lisp,0,0
660,1,1,49415857,Shell,0,0
660,0,0,12763021,Ruby,0,0
660,0,0,218740395,PowerShell,0,0
660,0,0,370730038,Go,0,0
660,2,2,24940,Ruby,0,0
660,1,1,2208779,Emacs Lisp,0,0
660,1,1,5353118,Ruby,0,0
660,0,0,160593725,C#,0,0
660,0,0,6668661,Ruby,0,0
660,0,0,27430119,Go,0,0
660,6,6,567003,Ruby,2,0
660,1,1,2035139,Emacs Lisp,0,0
660,4,4,3927704,Emacs Lisp,2,0
660,1,1,5297538,Emacs Lisp,0,0
660,20,20,2005756,Emacs Lisp,3,0
660,0,0,255611723,Go,0,0
660,2,2,3056230,Ruby,1,0
660,10,10,1577079,Shell,0,0
661,0,0,248560645,Python,0,0
661,0,0,62771422,Ruby,0,0
661,1,1,4943030,JavaScript,0,0
661,0,0,716385824,HTML,0,0
661,1,1,1948352,Ruby,0,0
661,0,0,666888247,JavaScript,0,0
661,0,0,257374558,HTML,0,0
661,2,2,917072,Ruby,0,0
661,0,0,676294431,Ruby,0,0
661,1,1,1343718,Ruby,0,0
661,2,2,1797038,Ruby,0,0
661,0,0,16081537,Ruby,0,0
661,1,1,4237112,Ruby,0,0
661,101,101,4272923,Ruby,7,0
661,0,0,354975706,Ruby,0,0
661,0,0,1304121,Objective-C,0,0
661,0,0,230848326,HTML,0,0
663,3,3,27061719,Ruby,0,0
663,33,33,1101514,Ruby,10,1
663,0,0,51690890,JavaScript,0,0
663,1,1,1101828,Ruby,0,0
664,0,0,434478403,Elm,0,0
664,0,0,572933220,Elm,0,0
664,4,4,1097095,Ruby,0,0
664,1,1,1208790,Ruby,0,0
664,2,2,1110145,Shell,0,0
664,1,1,989617,CSS,0,0
664,0,0,267760074,Nix,0,0
664,0,0,670397889,Elm,0,0
664,5,5,1756889,Ruby,4,0
664,0,0,43781383,Python,1,0
664,0,0,766995022,HTML,0,0
664,2,2,4702061,Vim Script,1,0
664,0,0,12163510,Ruby,0,0
664,0,0,496445455,Elm,0,0
664,0,0,485920151,Elm,0,0
664,0,0,641693435,Elm,0,0
664,0,0,669655052,Elm,0,0
664,0,0,403155358,JavaScript,0,0
664,0,0,634075104,HTML,0,0
664,0,0,807383295,Nix,0,0
664,0,0,808981969,Nix,0,0
664,2,2,549128,Ruby,0,0
664,0,0,806207121,Nix,0,0
664,0,0,815646867,Nix,0,0
664,0,0,807023262,Elm,0,0
664,0,0,790133401,JavaScript,0,0
665,2,2,38932,Shell,0,0
665,0,0,729721494,Astro,0,0
665,359,359,28590,Ruby,84,11
665,2,2,2709039,Ruby,0,0
665,9,9,10607,Ruby,0,0
665,1,1,93550401,JavaScript,0,2
665,2,2,18314,Ruby,0,0
665,2,2,85742,Ruby,0,0
665,12,12,508804541,TypeScript,1,3
665,2,2,2637148,Ruby,0,0
665,50,50,27405,JavaScript,11,0
665,0,0,14072191,CoffeeScript,0,0
665,38,38,34948,Ruby,4,1
665,4,4,252932,JavaScript,0,0
665,4,4,4368661,JavaScript,0,0
665,1,1,2650006,JavaScript,0,0
665,14,14,2109302,Ruby,0,0
665,7,7,14671,Ruby,0,0
665,1,1,1004247,Ruby,0,0
665,1,1,308192,Ruby,1,0
665,13,13,1017,Ruby,2,0
665,1,1,1960074,Ruby,0,0
665,5,5,27610,Ruby,0,0
665,3,3,194446,Ruby,0,0
666,2,2,98472,HTML,0,0
666,1,1,1003551,Ruby,0,0
666,0,0,207866872,Go,0,0
668,0,0,70697545,JavaScript,0,3
668,1,1,4064739,Ruby,0,0
668,0,0,11153231,Ruby,0,0
668,1,1,3288765,JavaScript,0,0
668,1,1,288768,Ruby,0,0
668,1,1,3759602,Ruby,0,0
668,0,0,260623158,Ruby,0,4
668,2,2,50884,HTML,0,0
668,0,0,80578921,HTML,0,3
668,1,1,3262469,Emacs Lisp,0,0
668,0,0,88633403,TypeScript,0,0
668,0,0,670113026,HTML,0,0
668,0,0,29077938,Objective-C,0,0
668,0,0,116780002,Java,0,0
668,0,0,33311410,Ruby,0,0
668,23,23,257806284,Java,10,0
668,1,1,4686096,Ruby,0,0
668,2,2,1855133,JavaScript,1,0
668,0,0,116779945,Java,0,0
668,0,0,276049044,Java,0,0
668,0,0,62206301,JavaScript,0,0
668,1,1,279484,Ruby,1,0
668,10,10,3776208,Ruby,0,0
668,4,4,9235404,Ruby,0,0
668,3,3,125442,JavaScript,0,0
668,1,1,9172476,Ruby,0,0
668,0,0,337664036,Java,0,0
669,4,4,24539197,Emacs Lisp,0,0
669,3030,3030,15067924,Elixir,430,0
669,1,1,19677381,Ruby,0,0
669,0,0,20173250,JavaScript,0,0
669,1,1,205444615,Ruby,0,0
669,0,0,726308281,Ruby,0,0
669,2,2,459009,Ruby,0,0
669,560,560,21553848,Ruby,102,11
669,52,52,34828641,Ruby,14,0
669,16,16,21550413,Ruby,10,0
669,1,1,205721063,C,0,0
669,0,0,137524431,Crystal,0,0
669,0,0,137434356,Rust,0,0
669,1,1,227655967,Ruby,0,0
669,0,0,83636677,JavaScript,0,0
669,8,8,217050,Ruby,1,0
669,18,18,11597208,JavaScript,7,3
669,0,0,48009493,Ruby,0,0
669,3,3,1674041,JavaScript,0,0
669,1,1,147047828,C,0,0
669,608,608,25848748,HTML,29,0
669,0,0,1391116,C,0,0
669,20,20,130298074,Ruby,5,2
669,3,3,146470923,Ruby,1,0
669,0,0,108782697,Rust,0,0
669,0,0,3667538,CoffeeScript,0,0
669,4,4,490331,Ruby,0,0
669,0,0,46835496,JavaScript,0,0
669,0,0,46835444,Elixir,0,0
670,0,0,15324902,Ruby,0,0
670,0,0,7947039,Clojure,0,0
670,0,0,9630208,Clojure,0,0
670,2,2,281388,Ruby,1,0
670,1,1,59755659,Ruby,8,0
670,1,1,568828,Emacs Lisp,0,0
670,1,1,322583,Scala,1,0
670,2,2,240242,Ruby,1,0
670,1,1,4396837,Ruby,0,0
670,1,1,1651786,JavaScript,0,0
670,0,0,37735805,Clojure,0,0
670,0,0,6584968,Ruby,0,0
670,0,0,5617959,VimL,0,0
671,10,10,29465929,Objective-C,1,0
671,1,1,71453795,Swift,0,0
671,1,1,44605657,Swift,0,0
671,1,1,6998311,Erlang,0,0
671,1,1,23296162,Go,0,0
671,1,1,151939297,Smarty,0,0
671,1,1,52181987,Swift,0,0
671,1,1,46597407,Swift,0,0
671,1,1,118452674,Swift,0,0
671,1,1,66334988,Objective-C,0,0
671,2,2,18954846,Ruby,0,0
671,2,2,18282000,Objective-C,0,0
671,1,1,140212393,Go,0,0
671,1,1,146845235,Python,0,0
671,1,1,146175140,Java,0,2
671,1,1,383704869,Rust,0,0
671,1,1,54777632,Objective-C,0,0
671,2,2,16303907,Objective-C,0,0
671,45,45,12317908,Objective-C,10,0
671,1,1,273212936,Shell,0,0
671,1,1,273227353,Shell,0,0
671,1,1,28912380,CSS,0,5
671,1,1,11044892,CoffeeScript,0,0
671,1,1,29289703,Objective-C,0,0
671,16,16,46406943,Swift,3,0
671,9,9,43429806,Swift,11,0
671,1,1,31515159,Objective-C,0,0
671,1,1,41619854,Objective-C,0,0
672,0,0,1980322,Python,0,0
672,1,1,696046,JavaScript,0,0
672,0,0,11253465,C,0,0
672,0,0,7829200,Python,0,0
672,0,0,10820609,C,0,0
672,0,0,11373391,C,0,0
672,0,0,55760919,CoffeeScript,0,0
672,6,6,56157683,BitBake,1,1
672,0,0,4567042,Shell,0,0
672,0,0,108008563,Python,0,0
672,0,0,18711601,C,0,0
672,0,0,99332120,Shell,0,0
672,0,0,62633214,C,0,0
672,1,1,58773328,C,0,0
672,0,0,59837464,C,0,0
672,0,0,81194547,Python,0,0
672,0,0,122464233,Python,0,0
673,3,3,85037,Ruby,1,0
673,1,1,1242022,Clojure,0,0
673,0,0,8231151,Clojure,0,0
673,3,3,260091,Ruby,26,0
673,0,0,7172798,Emacs Lisp,0,0
673,3,3,172459,Ruby,0,0
673,0,0,8020092,Clojure,1,0
673,2,2,5086436,JavaScript,0,0
673,2,2,310480,Ruby,0,0
673,2,2,336535,Ruby,1,0
673,1,1,4930667,Ruby,0,0
673,2,2,291032,Ruby,1,0
673,2,2,753542,Ruby,1,0
673,3,3,316683,Ruby,1,0
673,1,1,1240363,Ruby,0,0
673,3,3,134237,Ruby,0,0
673,4,4,17379,Ruby,0,0
673,0,0,94817656,Java,0,0
673,0,0,7570766,Clojure,0,0
673,4,4,118296,Ruby,0,0
673,1,1,821509,Ruby,1,0
673,1,1,1194956,Clojure,0,0
673,3,3,187799,Ruby,0,0
673,3,3,64706,Ruby,0,0
673,0,0,197458249,JavaScript,0,0
673,3,3,181104,Ruby,0,0
673,11,11,131168,Ruby,1,0
674,0,0,129242430,Elm,0,0
674,0,0,115039692,Rust,0,0
674,14,14,230690532,C++,3,0
674,0,0,309957049,Processing,0,0
674,1,1,477427277,C++,0,1
674,2,2,81030241,Python,1,109
674,0,0,68118594,Jupyter Notebook,0,0
674,0,0,10501148,JavaScript,0,0
674,0,0,9510077,JavaScript,0,0
674,8,8,117385141,Elm,1,13
674,0,0,125509581,JavaScript,0,0
674,0,0,15439974,CSS,1,2
674,8,8,142034804,Python,0,2
674,72,72,116083801,Python,7,5
674,0,0,367255841,JavaScript,0,0
674,7,7,5080,JavaScript,1,0
674,1,1,424533676,CSS,0,0
674,0,0,151459568,Ruby,0,0
674,0,0,488677395,JavaScript,0,0
674,18,18,4822,Common Lisp,2,1
674,5,5,77299048,Python,1,5
674,2,2,12787938,Elm,0,7
674,32,32,6262,JavaScript,3,0
674,0,0,243302636,JavaScript,0,0
674,0,0,214338293,JavaScript,0,0
674,50,50,17256053,Dart,12,3
674,7,7,7082,Ruby,1,0
674,0,0,77758551,Dockerfile,0,0
675,0,0,125845025,Ruby,0,0
675,0,0,126203819,Ruby,0,0
675,0,0,127163974,Ruby,0,0
675,0,0,26529150,Shell,0,0
675,0,0,407066927,JavaScript,0,0
675,16,16,38915,Ruby,2,0
675,0,0,133219291,Ruby,0,0
675,0,0,52095630,Ruby,0,0
675,2,2,1411852,Ruby,3,0
675,1,1,227732,PHP,0,0
675,3,3,5546,PHP,0,0
675,0,0,26525715,Dockerfile,0,0
675,1,1,363531,Ruby,1,0
675,0,0,29861611,Ruby,0,0
675,2,2,27920882,Ruby,2,0
677,1,1,2423782,Ruby,0,0
677,2,2,186606,Ruby,0,0
677,3,3,766388,Ruby,1,0
677,2,2,4996400,Ruby,1,0
677,1,1,1509419,Ruby,0,0
677,18,18,690188,Ruby,4,0
677,0,0,2143509,Ruby,1,0
677,125,125,2334536,Ruby,28,7
677,0,0,10372291,Ruby,1,0
677,0,0,76130603,Ruby,0,0
677,1,1,769396,Ruby,0,0
677,1,1,212136,Ruby,1,0
677,0,0,5755080,JavaScript,0,0
677,2,2,1525476,Ruby,0,0
677,1,1,495153,Ruby,1,0
677,0,0,84545731,Ruby,0,0
677,0,0,92283620,Ruby,0,0
677,0,0,87190278,Ruby,0,0
677,1,1,5061947,JavaScript,0,0
677,0,0,68352091,Ruby,0,0
677,1,1,1049744,Ruby,0,0
677,0,0,9137818,Ruby,0,0
677,1,1,1684382,Ruby,0,0
677,2,2,2439010,Ruby,2,0
677,0,0,102187931,Ruby,0,0
677,1,1,2150046,Ruby,0,0
677,1142,1142,1504777,Ruby,92,14
677,0,0,98711215,Ruby,0,0
677,0,0,51058455,Ruby,0,0
677,0,0,30021320,Ruby,0,0
678,0,0,113906145,Ruby,0,0
678,0,0,15241079,Ruby,0,0
678,0,0,26663546,Ruby,0,0
678,0,0,28493261,Ruby,0,0
678,0,0,29366897,Ruby,0,0
678,0,0,75238090,Go,0,0
678,0,0,32605838,Ruby,0,0
678,0,0,114676783,Shell,0,0
678,0,0,32605179,Ruby,0,0
678,0,0,91388556,JavaScript,0,0
678,0,0,107183276,Ruby,0,0
678,0,0,107183289,Ruby,0,0
678,0,0,53091778,Ruby,0,0
679,0,0,10581266,JavaScript,0,0
679,0,0,41935278,HTML,0,0
679,0,0,250783254,TypeScript,0,7
679,1,1,641777,JavaScript,0,0
679,1,1,2446072,JavaScript,1,0
679,0,0,16743165,JavaScript,0,0
679,0,0,14680705,CSS,0,0
679,0,0,163651951,Ruby,0,0
679,0,0,9153971,JavaScript,0,0
679,0,0,61890113,JavaScript,0,0
679,0,0,13225180,JavaScript,0,0
679,0,0,14679556,JavaScript,0,0
679,2,2,1503129,JavaScript,3,0
679,0,0,45768590,JavaScript,0,0
679,1,1,32628545,JavaScript,0,1
679,0,0,44704825,JavaScript,0,0
679,0,0,138470241,JavaScript,0,0
679,0,0,137644889,JavaScript,0,0
679,1,1,3931844,JavaScript,0,0
679,0,0,42502313,JavaScript,0,0
679,0,0,18215336,JavaScript,0,0
679,0,0,255922050,JavaScript,0,0
679,0,0,62647857,JavaScript,0,0
680,1,1,3211971,Ruby,0,0
680,0,0,14053009,CSS,0,0
680,0,0,40745326,KiCad,0,0
680,1,1,690142,Java,1,0
680,2,2,937412,Ruby,1,0
680,0,0,142199776,Go,0,0
680,4,4,14570,Ruby,0,0
680,1,1,687763,Ruby,1,0
680,2,2,172813758,Go,1,0
680,1,1,2652627,Ruby,1,0
680,1,1,4400187,Ruby,0,0
680,2,2,615516,Ruby,1,0
680,0,0,124966301,Go,0,0
680,1,1,7830656,Ruby,0,0
680,0,0,6690906,Ruby,0,0
680,0,0,111247760,C,0,0
680,0,0,142363633,Go,0,0
680,0,0,157759747,Go,0,0
680,1,1,651805,Ruby,1,0
680,4,4,9436,Ruby,2,0
680,1,1,4551343,Ruby,0,0
680,3,3,3856452,Ruby,1,0
680,0,0,142199694,Go,0,0
680,2,2,1962746,Lua,0,0
680,1,1,1370767,Ruby,0,0
682,34,34,55126211,Python,3,0
682,2,2,53624,Ruby,0,0
682,2,2,120240,Ruby,0,0
682,0,0,263247175,CSS,0,0
682,1,1,1419307,Ruby,0,0
682,1,1,1445723,Ruby,0,0
682,1,1,1034208,Ruby,0,0
682,2,2,495242,Objective-C,1,0
682,28,28,365054,Ruby,3,0
682,1,1,333328,Ruby,1,0
682,14,14,128390,Ruby,2,0
683,0,0,55118186,Ruby,0,0
683,0,0,40559570,Ruby,0,0
683,1,1,2930026,Objective-C,0,0
683,0,0,15255965,Ruby,0,0
683,1,1,2948959,Ruby,0,0
683,1,1,1696938,PHP,0,0
683,0,0,36776435,CoffeeScript,0,0
683,0,0,12879196,Ruby,0,0
683,2,2,2980921,Ruby,0,0
683,0,0,18850020,Ruby,0,0
683,0,0,41836744,Ruby,0,0
684,0,0,45197567,Go,0,0
684,1,1,225551,Ruby,1,0
684,1,1,1055825,Ruby,0,0
684,0,0,62416628,Ruby,0,0
684,0,0,299722713,Ruby,0,0
684,1,1,509255547,Crystal,0,0
684,0,0,214524099,Crystal,0,0
684,5,5,66493803,Crystal,1,0
684,2,2,1063112,Ruby,0,0
684,1,1,2666844,Ruby,0,0
684,0,0,760934031,Crystal,0,0
684,1,1,2961883,Ruby,0,0
684,0,0,11488580,Ruby,0,0
684,5,5,149519005,Crystal,2,0
684,0,0,325101520,Crystal,0,0
684,1,1,2824163,Ruby,0,0
684,0,0,454553517,Crystal,0,0
684,0,0,187890222,Crystal,0,0
684,1,1,968207,Ruby,0,0
684,0,0,45002033,Go,0,0
684,31,31,33781,Ruby,46,14
684,0,0,147409551,Crystal,0,0
684,0,0,133846057,Crystal,0,0
684,4,4,402228037,Crystal,1,4
684,0,0,68317897,Crystal,0,0
684,0,0,851228543,Crystal,0,0
685,0,0,152456027,PHP,0,0
685,0,0,152430348,PHP,0,0
685,0,0,134110628,PHP,0,0
685,0,0,152456886,PHP,0,0
685,0,0,20903637,C#,1,0
685,0,0,20468172,CSS,0,0
685,0,0,17504893,Ruby,0,0
685,1,1,1447026,JavaScript,0,0
685,1,1,1412712,Ruby,0,0
685,0,0,17503865,Ruby,0,0
685,0,0,9991927,JavaScript,0,0
685,2,2,3402529,JavaScript,0,0
685,0,0,42018070,HTML,0,0
685,2,2,1650644,Ruby,0,0
685,1,1,1648095,JavaScript,0,0
685,0,0,10778199,Objective-C,0,0
685,0,0,15956256,Ruby,0,0
686,4,4,17324995,CoffeeScript,3,2
686,22,22,17462094,CoffeeScript,80,31
686,281,281,17305925,CoffeeScript,63,49
686,114,114,292784,C,16,2
686,1,1,931535,Ruby,0,0
686,12,12,286095,Ruby,3,0
686,0,0,858615422,Dockerfile,0,0
686,0,0,615121032,TypeScript,0,0
686,0,0,616596441,TypeScript,0,0
686,5,5,298906,Ruby,2,0
686,7,7,27063,Ruby,0,0
686,79,79,103914517,Go,9,2
686,0,0,8195194,Ruby,0,0
686,3,3,349646391,Dart,0,0
686,2,2,125328025,Go,0,0
686,1,1,68416796,Go,3,0
686,0,0,180858175,Roff,0,0
686,2,2,179623504,Go,0,0
686,22,22,24312415,Ruby,1,0
686,11,11,26774981,C++,1,0
686,1,1,565282387,Shell,0,0
686,3,3,361999494,C++,8,2
686,0,0,392861668,Kotlin,0,0
686,1,1,362668231,C++,19,6
686,2,2,349537877,C++,2,0
686,3,3,251575,C,1,0
686,10,10,590673,C,1,0
687,0,0,64035794,Elixir,0,0
687,0,0,63721469,Elixir,0,0
687,0,0,113628095,Crystal,0,0
687,27,27,41876201,Elixir,46,5
687,0,0,133325442,Elixir,0,0
687,0,0,13560395,Shell,0,0
687,8,8,47891880,Ruby,0,1
687,1,1,629430235,Go,0,0
687,0,0,633848393,Rust,0,0
687,1,1,12415592,JavaScript,0,0
687,0,0,81614841,Shell,0,0
687,0,0,81612801,Shell,0,0
687,0,0,289354070,Shell,0,0
687,0,0,81609166,Shell,0,0
687,0,0,81609380,Shell,0,0
687,0,0,82824576,Shell,0,0
687,0,0,73565545,Shell,0,0
687,0,0,85875378,Shell,0,0
687,0,0,204030888,Elixir,0,0
687,0,0,42683848,Elixir,0,0
687,0,0,382478,Ruby,1,0
687,0,0,629518882,HTML,0,0
687,1,1,117244640,Ruby,0,2
687,7,7,683467297,Lua,0,0
687,25,25,64957839,Elixir,5,2
687,10,10,64958185,Elixir,0,0
687,7,7,47549417,Elixir,0,0
688,0,0,10415777,Emacs Lisp,0,0
688,0,0,68644935,Clojure,0,0
688,0,0,5414994,VimL,1,0
688,0,0,15944019,Objective-C,0,0
688,1,1,300346,Python,1,0
688,0,0,10415909,Perl,0,0
688,0,0,21156531,Shell,0,0
688,0,0,264322771,Shell,0,0
688,0,0,340358591,Go,0,0
688,0,0,658305351,Smalltalk,0,0
688,0,0,264933131,Vim script,0,0
688,0,0,6646120,Java,0,0
689,0,0,91130170,CSS,0,0
689,1,1,860265,JavaScript,0,0
689,0,0,130374990,Ruby,0,0
689,1,1,3005830,Clojure,0,0
689,0,0,17107598,HTML,0,0
689,1,1,1195258,Ruby,0,0
689,0,0,34944547,Shell,0,0
689,1,1,638962,JavaScript,0,0
689,0,0,34614945,JavaScript,0,0
689,1,1,3544478,Ruby,0,0
689,2,2,94391,Ruby,0,0
689,9,9,68809,Ruby,1,0
689,0,0,27669007,Java,0,0
689,0,0,200052129,Ruby,0,0
689,0,0,55840632,Ruby,0,0
689,1,1,55840186,JavaScript,0,0
689,2,2,2860638,Clojure,1,0
689,1,1,892220,Java,0,0
689,1,1,981925,Ruby,0,0
689,1,1,1037070,JavaScript,0,0
689,0,0,52801057,PHP,0,0
690,1,1,1736391,Ruby,0,0
690,0,0,162361348,Scala,0,0
690,0,0,435723282,Rust,0,0
690,0,0,451775397,Go,0,0
690,13,13,255042,Shell,0,0
690,0,0,34460050,Scala,0,0
690,0,0,308224542,TypeScript,0,0
690,0,0,308223908,Ruby,0,0
690,1,1,4291088,Ruby,0,0
690,0,0,61750588,Ruby,0,0
690,0,0,121721157,Go,0,0
690,0,0,47195940,Ruby,0,0
690,1,1,3935806,JavaScript,0,0
690,0,0,36639241,Shell,0,0
690,0,0,7885366,Ruby,0,0
690,1,1,4639123,CoffeeScript,0,0
690,1,1,3476253,Ruby,1,0
690,5,5,2021042,JavaScript,2,0
690,0,0,45984524,Ruby,0,0
690,1,1,2703344,Ruby,0,0
690,1,1,4451840,Ruby,0,0
690,0,0,8363873,Python,0,0
692,2,2,2703772,Ruby,0,0
692,2,2,3111722,Ruby,0,0
692,2,2,2690446,Ruby,0,0
692,2,2,3791067,C,0,0
692,2,2,2886325,Ruby,0,0
692,2,2,3869368,Ruby,0,0
692,6,6,3740213,Ruby,2,0
692,2,2,2956883,Ruby,0,0
692,2,2,4739727,Ruby,0,0
692,2,2,3912036,Ruby,0,0
692,3,3,2387011,Ruby,0,2
692,3,3,4523545,CSS,0,0
692,2,2,2349312,Ruby,0,0
692,1,1,6804070,JavaScript,0,0
692,2,2,3870025,CoffeeScript,0,0
692,1,1,14926508,JavaScript,0,0
692,2,2,3834702,JavaScript,1,0
692,42,42,589412,JavaScript,10,10
692,5,5,626678,Ruby,0,1
692,2,2,2652610,Shell,0,0
692,2,2,3932349,Ruby,0,0
692,2,2,2901815,Ruby,0,0
692,2,2,2496518,Ruby,0,0
692,2,2,4147246,Ruby,0,0
692,2,2,3118839,JavaScript,0,0
693,0,0,39530456,Go,0,0
693,0,0,119577637,Go,0,0
693,0,0,542772595,Go,0,0
693,0,0,153781963,Go,0,0
693,16,16,12064141,C,4,0
693,0,0,98897409,JavaScript,0,0
693,0,0,31139445,JavaScript,0,0
693,0,0,154365714,Python,0,0
693,17,17,5425801,Objective-C,0,0
693,0,0,69729684,Ruby,0,0
693,1,1,524872,Python,0,0
693,2,2,20627019,Python,0,0
693,0,0,166800382,HTML,0,0
693,73,73,378611,Python,17,2
693,31,31,688038815,Nix,2,0
693,5,5,253055,Python,0,0
693,2,2,480696,Objective-J,1,0
693,2,2,829652,Objective-J,1,0
693,2,2,6298377,Ruby,1,1
693,0,0,38891464,Rust,0,0
693,0,0,156862796,JavaScript,0,0
693,0,0,161238101,Go,0,0
693,0,0,614786094,Kotlin,0,4
694,3,3,17298771,CoffeeScript,0,0
694,2,2,884553,VimL,0,0
694,1,1,266394486,Go,0,1
694,1,1,188633636,Go,0,0
694,5,5,954390,Ruby,0,0
694,2,2,955680,JavaScript,0,0
694,11,11,470057,C++,41,0
694,1,1,17610140,CoffeeScript,0,0
694,1,1,17610206,CoffeeScript,0,1
694,10,10,225419889,Go,2,0
694,2,2,988545,JavaScript,0,0
694,1,1,45799983,CSS,0,0
694,2,2,4882982,Ruby,0,0
694,2,2,2261107,Ruby,0,0
694,1,1,14954097,C,0,0
694,1,1,5679308,Clojure,0,0
694,3,3,4534871,Clojure,0,0
694,1,1,9735245,Ruby,0,0
694,1,1,69723735,Go,0,0
694,2,2,70535320,Go,0,1
694,2,2,2213762,Ruby,0,0
694,4,4,763102838,Go,0,2
695,1,1,231977157,Ruby,0,0
695,1,1,240787401,Ruby,0,0
695,12,12,140018624,Ruby,1,0
696,0,0,274886450,OpenSCAD,0,0
696,1,1,746995,Ruby,1,0
696,1,1,734248,Objective-C,1,0
696,0,0,195523092,CSS,0,0
696,1,1,284400,Ruby,0,0
696,0,0,434024157,Go,0,0
696,2,2,1068813,Ruby,0,0
696,1,1,1137844,C,0,0
696,1,1,1994820,Ruby,0,0
696,0,0,573194610,Ruby,0,0
696,1,1,278938,Objective-C,1,0
696,1,1,2759451,Ruby,1,0
696,2,2,829819,Ruby,1,0
696,1,1,908555,Objective-C,0,0
697,2,2,1874088,Ruby,0,0
697,1,1,4535573,Ruby,0,0
697,0,0,10130854,Ruby,0,0
697,2,2,118970,Ruby,1,0
697,1,1,382988,JavaScript,0,0
697,2,2,178671,Ruby,0,0
697,3,3,841383,JavaScript,0,0
697,0,0,163699118,Ruby,0,3
697,1,1,163752955,Ruby,0,5
697,2,2,173820,Ruby,0,0
697,0,0,164455045,Shell,0,0
697,1,1,538971,JavaScript,0,0
697,0,0,9183710,JavaScript,0,0
697,0,0,23550570,Ruby,0,0
697,0,0,18412929,Ruby,0,0
697,0,0,15683610,Ruby,0,0
697,0,0,34133794,Ruby,1,0
